index,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,success_rate,price_range
1185,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2800.0,155.0,2015,565,4.730745009,5.516367971,success,success
1186,HTC,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,153.0,2015,921,4.587515251,5.487945499,failure,failure
1187,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2600.0,165.0,2015,719,4.119524861,5.735830087,success,failure
1188,HTC,Android,12.75,yes,no,20.2,13.0,32.0,4.0,2700.0,161.0,2015,574,4.703294584,5.701346176,success,success
1189,HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2150.0,143.0,2015,690,4.666359354,5.700376682,success,failure
1190,HTC,Android,12.75,yes,no,21.0,4.0,32.0,4.0,2840.0,168.0,2015,895,4.404766122,6.174972899,success,failure
1191,HTC,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,138.9,2015,857,4.256605125,5.254887809,success,failure
1192,HTC,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,3.948354935,4.695193689,success,failure
1193,HTC,Android,12.75,yes,no,20.0,4.0,32.0,4.0,2840.0,155.0,2015,863,4.812021741,5.826000107,success,failure
1194,HTC,Android,12.83,no,no,13.0,8.0,16.0,4.0,2600.0,154.5,2015,916,4.144879236,5.186603377,failure,failure
1195,HTC,Android,10.29,no,no,8.0,2.0,32.0,4.0,2000.0,146.0,2015,892,4.227855121,4.879006852,success,failure
1196,HTC,Android,12.75,yes,no,13.0,4.0,32.0,4.0,2840.0,168.0,2015,714,4.88741249,5.709333705,success,failure
1197,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2840.0,160.0,2015,945,4.92180408,5.798031486,failure,failure
1198,HTC,Android,12.83,yes,no,20.0,13.0,32.0,4.0,2800.0,150.0,2015,795,4.985454229,5.770007074,success,failure
1199,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2800.0,147.0,2015,598,4.167285187,5.768320996,success,success
1200,HTC,Android,12.7,yes,no,20.0,4.0,32.0,4.0,2840.0,157.0,2015,604,4.932889945,5.885937351,success,failure
1201,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2015,1092,4.16852396,5.91609424,failure,failure
1202,HTC,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,4.048649603,5.523219371,success,failure
1203,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2000.0,140.0,2014,602,4.239454497,5.194788506,success,failure
1204,HTC,Android,10.34,no,no,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,4.101651137,5.073359671,failure,failure
1205,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2600.0,183.0,2015,823,4.576153237,5.302408984,success,failure
1206,HTC,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,145.0,2015,995,3.803992261,4.378520495,failure,failure
1207,HTC,Android,12.7,no,no,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1044,4.258445573,5.247287195,failure,failure
1208,HTC,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1066,4.143928062,5.194178327,failure,failure
1209,HTC,Android,20.55,yes,no,8.0,1.6,16.0,4.0,6700.0,425.0,2014,942,5.057773301,5.699774453,failure,failure
1210,HTC,Android,12.83,no,no,13.0,5.0,32.0,4.0,2600.0,158.0,2014,1002,4.457481913,5.559527119,failure,failure
1211,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,160.0,2014,806,4.461761603,5.559488612,success,failure
1212,HTC,Android,12.75,yes,no,13.0,13.0,16.0,4.0,2400.0,154.0,2014,703,4.462684538,5.940434376,success,failure
1213,HTC,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2040.0,146.0,2014,973,4.470037512,5.476003195,failure,failure
1214,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,761,4.674696249,5.556094202,success,failure
1215,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,757,4.382901252,5.773370724,success,failure
1216,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,928,4.239166147,5.832351575,failure,failure
1217,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,164.0,2014,1057,4.766608532,5.860472784,failure,failure
1218,HTC,Android,10.34,yes,no,5.0,0.3,32.0,4.0,2100.0,158.0,2014,773,4.206333064,5.307376211,success,failure
1219,HTC,Windows,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,4.166355098,5.705181496,success,failure
1220,HTC,Windows,12.7,no,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,1028,4.736461572,5.70348243,failure,failure
1221,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,4.185403293,5.523379077,success,failure
1222,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2100.0,137.0,2014,697,4.407572542,5.628052675,success,failure
1223,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,1047,4.713755496,5.700109069,failure,failure
1224,HTC,Android,12.7,no,no,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,3.96726848,5.07991257,failure,failure
1225,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,145.0,2014,1081,4.808682295,6.040326137,failure,failure
1226,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,4.340292766,5.516327766,failure,failure
1227,HTC,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,3.962906216,5.196616812,failure,failure
1228,HTC,Android,10.16,no,no,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,3.938664936,4.615120517,success,failure
1229,HTC,Android,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,768,4.237000863,5.524137333,success,failure
1230,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,608,4.572956864,5.521340911,success,failure
1231,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,3.584351925,4.93562435,success,failure
1232,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,3.58407434,5.011368359,success,failure
1233,HTC,Android,12.83,no,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,4.117409835,5.52317944,success,failure
1234,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,575,4.618382517,5.52001988,success,success
1235,HTC,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,4.061649179,5.301312876,success,failure
1236,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,996,4.372102553,5.248654322,failure,failure
1237,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,4.233526626,5.395126422,success,failure
1238,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,4.633757643,5.513307771,success,success
1239,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,3.673511977,5.60241398,failure,failure
1240,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,555,4.506233438,5.487780031,success,success
1241,HTC,Android,12.93,yes,no,4.0,2.1,16.0,4.0,3300.0,217.0,2013,683,4.742320024,5.91242134,success,failure
1242,HTC,Android,10.24,no,no,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,4.025351691,5.065880768,failure,failure
1243,HTC,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,130.0,2013,814,4.373616367,5.440858053,success,failure
1244,HTC,Android,10.24,no,no,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,4.217004575,5.190342325,success,failure
1245,HTC,Android,10.24,yes,no,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,4.172847624,5.476589067,failure,failure
1246,HTC,Windows,10.24,yes,no,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,3.764218811,5.142949279,success,failure
1247,HTC,Android,12.7,yes,no,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,3.642835516,5.699171862,success,failure
1248,HTC,Android,7.75,no,no,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,3.827336197,4.61234439,success,failure
1249,HTC,Android,10.29,no,no,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,4.402931595,5.665561262,failure,failure
1250,HTC,Android,10.24,yes,no,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,4.244200318,5.305590851,success,failure
1251,HTC,Android,11.89,no,no,4.0,2.1,32.0,4.0,2300.0,156.0,2013,848,4.274580613,5.705514308,success,failure
1252,HTC,Android,10.34,yes,no,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,3.729301369,5.597458532,success,failure
1253,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,3.456316681,5.011634794,failure,failure
1254,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,4.044804117,5.196173893,failure,failure
1255,Huawei,Android,16.43,yes,no,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,5.426578646,6.780864645,success,success
1256,Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,5.022959044,6.523312642,success,success
1257,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,5.095956354,5.671775679,success,success
1258,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,4.882650396,5.596642599,success,success
1259,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,4.439233658,4.792976673,success,success
1260,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,4.469006761,5.291745821,success,success
1261,Huawei,Android,18.08,yes,no,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,5.003409249,5.638354669,success,failure
1262,Huawei,Android,20.32,yes,no,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,5.887797042,7.741042591,success,success
1263,Huawei,Android,20.32,yes,no,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,4.747884288,5.083823796,success,success
1264,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,4.212127598,4.78256295,success,success
1265,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,4.246636373,5.011901159,success,success
1266,Huawei,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,4.439587745,5.016352254,success,success
1267,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,4.687026632,5.299916088,success,success
1268,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,4.713396591,5.190565104,success,success
1269,Huawei,Android,13.84,yes,no,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,4.001498012,4.608265391,success,success
1270,Huawei,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,5.296666004,6.173931927,success,success
1271,Huawei,Android,15.77,yes,no,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,4.92180408,5.525452939,success,success
1272,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,6.109092015,7.377940142,success,success
1273,Huawei,Android,17.83,yes,no,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,4.885525483,6.685561277,success,success
1274,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,5.496676301,6.779842359,success,failure
1275,Huawei,Android,16.59,yes,no,13.0,24.0,128.0,4.0,4000.0,188.0,2018,448,4.901415489,6.461671281,success,success
1276,Huawei,Android,25.43,yes,no,5.0,2.0,32.0,4.0,5100.0,460.0,2018,651,4.6226171,5.297967305,success,failure
1277,Huawei,Android,25.43,yes,no,8.0,8.0,64.0,4.0,7500.0,475.0,2018,708,5.232978525,5.70388247,success,failure
1278,Huawei,Android,15.37,yes,no,13.0,8.0,128.0,4.0,4000.0,173.0,2018,654,4.53635587,5.393673,success,failure
1279,Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,4.721440968,5.702681869,success,success
1280,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2018,387,4.855306142,5.865986355,success,success
1281,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,4.81510691,5.389802057,success,success
1282,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3750.0,166.0,2018,399,4.944353031,5.988535261,success,success
1283,Huawei,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,4.037950562,4.598044861,success,success
1284,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,3.999117712,4.499920775,success,success
1285,Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,4.416669578,4.951804895,success,success
1286,Huawei,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,4.091005661,5.021838965,success,success
1287,Huawei,Android,15.24,yes,no,13.0,24.0,256.0,4.0,4000.0,183.0,2018,658,5.523019702,7.170304142,success,failure
1288,Huawei,Android,15.27,yes,no,13.0,24.0,64.0,4.0,4000.0,180.0,2018,700,4.701843073,6.425679069,success,failure
1289,Huawei,Android,12.9,yes,no,13.0,24.0,64.0,4.0,3400.0,165.0,2018,371,4.694645192,6.087637991,success,success
1290,Huawei,Android,14.83,yes,no,13.0,16.0,32.0,4.0,3000.0,145.0,2018,457,4.626246512,5.387655202,success,success
1291,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,624,4.282620578,5.007296393,success,failure
1292,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,4.515573652,5.129010747,success,failure
1293,Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,4.508769412,5.01349786,success,failure
1294,Huawei,Android,15.06,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,4.773984259,5.390759802,success,failure
1295,Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2018,537,4.976457842,5.968119152,success,success
1296,Huawei,Android,25.6,yes,no,13.0,8.0,32.0,4.0,7500.0,498.0,2018,522,4.888919535,5.705381196,success,success
1297,Huawei,Android,20.42,yes,no,13.0,8.0,32.0,4.0,5100.0,316.0,2018,667,4.617395156,5.798365117,success,failure
1298,Huawei,Android,14.35,yes,no,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,4.480400299,5.136268915,success,failure
1299,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,4.858416081,5.706844449,success,success
1300,Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,4.673296015,7.089768455,success,failure
1301,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,5.13996621,5.993761906,success,failure
1302,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,4.260847213,6.086729271,success,failure
1303,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,4.494797129,5.302309388,success,failure
1304,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,4.41255584,5.019462883,success,failure
1305,Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,4.643621372,5.195841575,success,failure
1306,Huawei,Android,20.32,yes,no,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,4.853903508,5.598644157,success,failure
1307,Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4800.0,460.0,2017,859,4.815269024,5.196948872,success,failure
1308,Huawei,Android,25.43,yes,no,8.0,8.0,16.0,4.0,6660.0,310.0,2017,599,4.668426636,5.515241618,success,success
1309,Huawei,Android,12.83,yes,no,8.0,20.0,64.0,4.0,3340.0,169.0,2017,778,5.052097084,5.862607925,success,failure
1310,Huawei,Android,12.7,yes,no,8.0,20.0,64.0,4.0,2950.0,143.0,2017,788,4.469923037,5.699339285,success,failure
1311,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,1069,4.432600921,4.874433673,failure,failure
1312,Huawei,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4800.0,350.0,2017,690,4.531738908,5.071667676,success,failure
1313,Huawei,Android,17.78,no,no,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,4.211238314,4.610257225,success,failure
1314,Huawei,Android,12.83,yes,no,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,4.383275854,5.074423534,success,success
1315,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2017,846,4.367293635,4.943782987,success,failure
1316,Huawei,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,4.140750935,4.780802755,success,failure
1317,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,4.146778872,4.475516978,success,failure
1318,Huawei,Android,12.83,yes,no,8.0,8.0,128.0,4.0,3750.0,165.0,2017,691,4.406597289,6.107802094,success,failure
1319,Huawei,Android,12.73,yes,no,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,4.08832649,5.796878083,success,failure
1320,Huawei,Android,12.75,yes,no,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,4.401338946,5.446651161,success,failure
1321,Huawei,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,4.194793034,5.132380839,success,failure
1322,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,138.0,2016,1059,4.694553747,5.522780047,failure,failure
1323,Huawei,Android,12.83,yes,no,12.5,8.0,128.0,4.0,4000.0,169.0,2016,1029,4.638314785,5.988560334,failure,failure
1324,Huawei,Android,12.83,yes,no,12.5,8.0,256.0,4.0,4000.0,169.0,2016,848,5.790082488,6.826024481,success,failure
1325,Huawei,Android,12.93,yes,no,12.5,8.0,64.0,4.0,4000.0,190.0,2016,1082,4.677025623,5.990063566,failure,failure
1326,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,4.175156205,5.311776386,success,failure
1327,Huawei,Android,20.42,yes,no,8.0,8.0,32.0,4.0,5100.0,326.0,2016,613,4.939783553,5.630853295,success,failure
1328,Huawei,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3340.0,160.0,2016,707,4.859889921,5.861669025,success,failure
1329,Huawei,Android,12.7,yes,no,12.0,8.0,32.0,4.0,3020.0,146.0,2016,728,4.599554447,5.706212852,success,failure
1330,Huawei,Android,25.4,yes,no,8.0,2.0,16.0,4.0,6660.0,495.0,2016,1049,4.870069696,5.483343596,failure,failure
1331,Huawei,Android,17.78,yes,no,13.0,5.0,32.0,4.0,4360.0,250.0,2016,1044,4.767629114,5.437078809,failure,failure
1332,Huawei,Android,17.78,yes,no,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,4.097506226,5.011901159,failure,failure
1333,Huawei,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,4.98620598,5.639137281,success,failure
1334,Huawei,Android,17.78,no,no,5.0,2.0,16.0,4.0,4100.0,278.0,2016,669,4.384024637,4.602165677,success,failure
1335,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,4360.0,250.0,2016,702,4.666171208,5.299566586,success,failure
1336,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,3.694612986,4.393584584,failure,failure
1337,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,4.111037785,4.701207374,failure,failure
1338,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,4.179604406,5.345105528,success,success
1339,Huawei,Android,12.83,yes,no,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,4.285102653,6.067151629,success,failure
1340,Huawei,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,4.427477898,5.829945118,success,success
1341,Huawei,Android,25.43,yes,no,13.0,5.0,16.0,4.0,6660.0,500.0,2016,1007,4.94883081,5.520940783,failure,failure
1342,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,135.0,2015,879,4.579236804,5.293254572,success,failure
1343,Huawei,Android,15.24,yes,no,16.0,8.0,32.0,4.0,4000.0,185.0,2015,540,4.878322207,5.706744749,success,success
1344,Huawei,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,167.0,2015,975,4.588125751,5.303056121,failure,failure
1345,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4000.0,160.0,2015,631,4.351438553,5.235537298,success,failure
1346,Huawei,Android,12.88,yes,no,12.3,8.0,32.0,4.0,3450.0,178.0,2015,1037,4.527640983,5.701713669,failure,failure
1347,Huawei,Android,12.83,yes,no,13.0,8.0,32.0,4.0,2200.0,156.0,2015,794,4.580057485,5.860672257,success,failure
1348,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,4.157006323,4.526343405,failure,failure
1349,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,4.12049952,5.805586674,success,failure
1350,Huawei,Android,20.32,yes,no,8.0,2.0,16.0,4.0,4800.0,330.0,2015,1005,4.83540851,5.525213867,failure,failure
1351,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,3.936325298,4.712857991,failure,failure
1352,Huawei,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,4.019261756,4.863449194,success,failure
1353,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,4.460491175,5.197225505,success,failure
1354,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,609,4.307976353,5.128477587,success,failure
1355,Huawei,Android,15.44,yes,no,13.0,5.0,64.0,4.0,4360.0,228.0,2015,805,5.097791105,5.990063566,success,failure
1356,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2680.0,144.0,2015,870,4.725616339,5.439469646,success,failure
1357,Huawei,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,4.039360254,5.148482361,success,failure
1358,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2015,700,4.58629313,5.915527981,success,failure
1359,Huawei,Android,12.7,yes,no,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,4.097173889,4.943569137,failure,failure
1360,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,4.01186834,4.688407785,success,failure
1361,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,3.509154523,4.38949865,failure,failure
1362,Huawei,Android,7.75,no,no,2.0,2.0,16.0,4.0,1350.0,130.0,2014,699,3.735524462,4.864838512,success,failure
1363,Huawei,Android,15.24,yes,no,8.0,2.0,32.0,4.0,3500.0,173.0,2014,814,4.398023008,5.299516647,success,failure
1364,Huawei,Android,15.24,yes,no,13.0,5.0,64.0,4.0,4100.0,185.0,2014,708,5.090308703,6.212826512,success,failure
1365,Huawei,Android,23.01,yes,no,5.0,2.0,32.0,4.0,4800.0,433.0,2015,801,4.497139442,5.193623295,success,failure
1366,Huawei,Android,20.32,no,no,5.0,0.3,32.0,4.0,4800.0,360.0,2014,652,4.548705649,5.000315562,success,failure
1367,Huawei,Android,17.78,no,no,2.0,2.0,32.0,4.0,4100.0,278.0,2015,1016,4.32823021,4.610157727,failure,failure
1368,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,3.977623463,5.200263426,failure,failure
1369,Huawei,Android,10.29,yes,no,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,3.730021397,4.874510064,success,failure
1370,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,165.0,2014,1030,4.802380355,5.568764263,failure,failure
1371,Huawei,Android,15.24,yes,no,13.0,5.0,16.0,4.0,4100.0,185.0,2014,878,4.364371699,5.829886351,success,failure
1372,Huawei,Android,12.7,no,no,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,4.331259518,5.138793946,failure,failure
1373,Huawei,Android,10.16,no,no,3.15,2.0,16.0,4.0,1500.0,126.0,2014,736,3.540379446,4.255754544,success,failure
1374,Huawei,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,124.0,2014,622,4.301494224,5.517934708,success,failure
1375,Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,4.412313327,5.204830523,failure,failure
1376,Huawei,Android,12.83,no,no,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,4.184794465,5.60208192,success,success
1377,Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,3.874943997,4.602767301,success,success
1378,Huawei,Android,25.43,yes,no,3.15,0.3,32.0,4.0,6600.0,620.0,2014,620,4.898436637,5.855358414,success,failure
